Period,Number,Result,Timestamp
20260906100050310,9,BIG,2026-09-06 02:34:59
20260906100050311,0,SMALL,2026-09-06 02:35:28
20260906100050312,4,SMALL,2026-09-06 02:35:57
20260906100050313,5,BIG,2026-09-06 02:36:27
20260906100050314,4,SMALL,2026-09-06 02:37:01
20260906100050315,7,BIG,2026-09-06 02:37:30
20260906100050316,7,BIG,2026-09-06 02:38:00
20260906100050317,0,SMALL,2026-09-06 02:38:29
20260906100050318,5,BIG,2026-09-06 02:38:59
20260906100050319,7,BIG,2026-09-06 02:39:28
20260906100050320,5,BIG,2026-09-06 02:39:57
20260906100050321,1,SMALL,2026-09-06 02:40:31
20260906100050322,9,BIG,2026-09-06 02:41:00
20260906100050323,6,BIG,2026-09-06 02:41:30
20260906100050324,5,BIG,2026-09-06 02:41:59
20260906100050325,7,BIG,2026-09-06 02:42:29
20260906100050326,5,BIG,2026-09-06 02:42:57
20260906100050327,7,BIG,2026-09-06 02:43:32
20260906100050328,2,SMALL,2026-09-06 02:44:01
20260906100050329,8,BIG,2026-09-06 02:44:31
20260906100050330,7,BIG,2026-09-06 02:44:59
20260906100050331,7,BIG,2026-09-06 02:45:28
20260906100050332,9,BIG,2026-09-06 02:45:58
20260906100050333,8,BIG,2026-09-06 02:46:28
20260906100050334,2,SMALL,2026-09-06 02:46:57
20260906100050335,4,SMALL,2026-09-06 02:47:31
20260906100050336,0,SMALL,2026-09-06 02:48:00
20260906100050337,0,SMALL,2026-09-06 02:48:30
20260906100050338,0,SMALL,2026-09-06 02:48:59
20260906100050339,3,SMALL,2026-09-06 02:49:28
20260906100050340,8,BIG,2026-09-06 02:49:57
20260906100050341,3,SMALL,2026-09-06 02:50:31
20260906100050342,7,BIG,2026-09-06 02:51:01
20260906100050343,2,SMALL,2026-09-06 02:51:30
20260906100050344,8,BIG,2026-09-06 02:51:59
20260906100050345,9,BIG,2026-09-06 02:52:28
20260906100050346,7,BIG,2026-09-06 02:52:57
20260906100050347,3,SMALL,2026-09-06 02:53:31
20260906100050348,8,BIG,2026-09-06 02:54:00
20260906100050349,6,BIG,2026-09-06 02:54:29
20260906100050350,4,SMALL,2026-09-06 02:54:59
20260906100050351,7,BIG,2026-09-06 02:55:28
20260906100050352,4,SMALL,2026-09-06 02:56:02
20260906100050353,4,SMALL,2026-09-06 02:56:31
20260906100050354,3,SMALL,2026-09-06 02:57:00
20260906100050355,9,BIG,2026-09-06 02:57:29
20260906100050356,3,SMALL,2026-09-06 02:57:58
20260906100050357,5,BIG,2026-09-06 02:58:28
20260906100050358,9,BIG,2026-09-06 02:59:01
20260906100050359,9,BIG,2026-09-06 02:59:31
20260906100050360,1,SMALL,2026-09-06 03:00:00
20260906100050361,0,SMALL,2026-09-06 03:00:30
20260906100050362,1,SMALL,2026-09-06 03:01:00
20260906100050363,5,BIG,2026-09-06 03:01:29
20260906100050364,3,SMALL,2026-09-06 03:01:58
20260906100050365,9,BIG,2026-09-06 03:02:32
20260906100050366,9,BIG,2026-09-06 03:03:01
20260906100050367,1,SMALL,2026-09-06 03:03:30
20260906100050368,1,SMALL,2026-09-06 03:03:59
20260906100050369,3,SMALL,2026-09-06 03:04:29
20260906100050370,5,BIG,2026-09-06 03:04:58
20260906100050371,3,SMALL,2026-09-06 03:05:27
20260906100050372,3,SMALL,2026-09-06 03:06:01
20260906100050373,0,SMALL,2026-09-06 03:06:30
20260906100050374,9,BIG,2026-09-06 03:07:00
20260906100050375,0,SMALL,2026-09-06 03:07:29
20260906100050376,3,SMALL,2026-09-06 03:07:58
20260906100050377,7,BIG,2026-09-06 03:08:31
20260906100050378,1,SMALL,2026-09-06 03:09:00
20260906100050379,2,SMALL,2026-09-06 03:09:30
20260906100050380,7,BIG,2026-09-06 03:09:59
20260906100050381,6,BIG,2026-09-06 03:10:28
20260906100050382,2,SMALL,2026-09-06 03:10:57
20260906100050383,6,BIG,2026-09-06 03:11:31
20260906100050384,5,BIG,2026-09-06 03:12:00
20260906100050385,2,SMALL,2026-09-06 03:12:34
20260906100050386,9,BIG,2026-09-06 03:12:58
20260906100050387,4,SMALL,2026-09-06 03:13:27
20260906100050388,8,BIG,2026-09-06 03:14:01
20260906100050389,6,BIG,2026-09-06 03:14:30
20260906100050390,0,SMALL,2026-09-06 03:15:00
20260906100050391,8,BIG,2026-09-06 03:15:29
20260906100050392,4,SMALL,2026-09-06 03:15:58
20260906100050393,4,SMALL,2026-09-06 03:16:27
20260906100050394,3,SMALL,2026-09-06 03:17:01
20260906100050395,8,BIG,2026-09-06 03:17:30
20260906100050396,6,BIG,2026-09-06 03:17:59
20260906100050397,5,BIG,2026-09-06 03:18:29
20260906100050398,1,SMALL,2026-09-06 03:18:58
20260906100050399,8,BIG,2026-09-06 03:19:27
20260906100050400,9,BIG,2026-09-06 03:20:01
20260906100050401,6,BIG,2026-09-06 03:20:30
20260906100050402,0,SMALL,2026-09-06 03:21:00
20260906100050403,2,SMALL,2026-09-06 03:21:29
20260906100050404,2,SMALL,2026-09-06 03:21:58
20260906100050405,6,BIG,2026-09-06 03:22:31
20260906100050406,9,BIG,2026-09-06 03:23:01
20260906100050407,5,BIG,2026-09-06 03:23:30
20260906100050408,6,BIG,2026-09-06 03:24:03
20260906100050409,7,BIG,2026-09-06 03:24:28
20260906100050410,8,BIG,2026-09-06 03:24:57
20260906100050411,0,SMALL,2026-09-06 03:25:31
20260906100050412,7,BIG,2026-09-06 03:26:01
20260906100050413,0,SMALL,2026-09-06 03:26:31
20260906100050414,4,SMALL,2026-09-06 03:27:00
20260906100050415,2,SMALL,2026-09-06 03:27:30
20260906100050416,0,SMALL,2026-09-06 03:27:59
20260906100050417,0,SMALL,2026-09-06 03:28:28
20260906100050418,5,BIG,2026-09-06 03:29:01
20260906100050419,6,BIG,2026-09-06 03:29:31
20260906100050420,4,SMALL,2026-09-06 03:30:00
20260906100050421,6,BIG,2026-09-06 03:30:29
20260906100050422,5,BIG,2026-09-06 03:30:58
20260906100050423,8,BIG,2026-09-06 03:31:27
20260906100050424,2,SMALL,2026-09-06 03:32:01
20260906100050425,8,BIG,2026-09-06 03:32:31
20260906100050426,1,SMALL,2026-09-06 03:33:01
20260906100050427,3,SMALL,2026-09-06 03:33:30
20260906100050428,9,BIG,2026-09-06 03:34:00
20260906100050429,0,SMALL,2026-09-06 03:34:29
20260906100050430,9,BIG,2026-09-06 03:34:58
20260906100050431,3,SMALL,2026-09-06 03:35:31
20260906100050432,0,SMALL,2026-09-06 03:36:01
20260906100050433,1,SMALL,2026-09-06 03:36:30
20260906100050434,5,BIG,2026-09-06 03:36:59
20260906100050435,7,BIG,2026-09-06 03:37:29
20260906100050436,6,BIG,2026-09-06 03:37:58
20260906100050437,4,SMALL,2026-09-06 03:38:28
20260906100050438,1,SMALL,2026-09-06 03:39:02
20260906100050439,0,SMALL,2026-09-06 03:39:31
20260906100050440,2,SMALL,2026-09-06 03:40:00
20260906100050441,6,BIG,2026-09-06 03:40:30
20260906100050442,6,BIG,2026-09-06 03:40:59
20260906100050443,6,BIG,2026-09-06 03:41:29
20260906100050444,1,SMALL,2026-09-06 03:41:58
20260906100050445,1,SMALL,2026-09-06 03:42:28
20260906100050446,6,BIG,2026-09-06 03:42:57
20260906100050447,7,BIG,2026-09-06 03:43:31
20260906100050448,9,BIG,2026-09-06 03:44:00
20260906100050449,4,SMALL,2026-09-06 03:44:30
20260906100050450,9,BIG,2026-09-06 03:44:59
20260906100050451,4,SMALL,2026-09-06 03:45:29
20260906100050452,1,SMALL,2026-09-06 03:45:58
20260906100050453,0,SMALL,2026-09-06 03:46:27
20260906100050454,4,SMALL,2026-09-06 03:47:01
20260906100050455,9,BIG,2026-09-06 03:47:31
20260906100050456,6,BIG,2026-09-06 03:47:59
20260906100050457,7,BIG,2026-09-06 03:48:28
20260906100050458,7,BIG,2026-09-06 03:48:58
20260906100050459,6,BIG,2026-09-06 03:49:28
20260906100050460,2,SMALL,2026-09-06 03:50:01
20260906100050461,2,SMALL,2026-09-06 03:50:31
20260906100050462,3,SMALL,2026-09-06 03:50:59
20260906100050463,9,BIG,2026-09-06 03:51:29
20260906100050464,7,BIG,2026-09-06 03:51:58
20260906100050465,5,BIG,2026-09-06 03:52:27
20260906100050466,8,BIG,2026-09-06 03:53:01
20260906100050467,7,BIG,2026-09-06 03:53:31
20260906100050468,6,BIG,2026-09-06 03:53:59
20260906100050469,8,BIG,2026-09-06 03:54:29
20260906100050470,4,SMALL,2026-09-06 03:54:58
20260906100050471,1,SMALL,2026-09-06 03:55:27
20260906100050472,4,SMALL,2026-09-06 03:56:02
20260906100050473,3,SMALL,2026-09-06 03:56:31
20260906100050474,8,BIG,2026-09-06 03:57:00
20260906100050475,3,SMALL,2026-09-06 03:57:28
20260906100050476,0,SMALL,2026-09-06 03:58:00
20260906100050477,2,SMALL,2026-09-06 03:58:29
20260906100050478,9,BIG,2026-09-06 03:58:58
20260906100050479,9,BIG,2026-09-06 03:59:27
20260906100050480,6,BIG,2026-09-06 04:00:01
20260906100050481,3,SMALL,2026-09-06 04:00:30
20260906100050482,6,BIG,2026-09-06 04:01:00
20260906100050483,1,SMALL,2026-09-06 04:01:29
20260906100050484,4,SMALL,2026-09-06 04:01:58
20260906100050485,7,BIG,2026-09-06 04:02:29
20260906100050486,9,BIG,2026-09-06 04:02:59
20260906100050487,8,BIG,2026-09-06 04:03:31
20260906100050488,2,SMALL,2026-09-06 04:04:01
20260906100050489,4,SMALL,2026-09-06 04:04:31
20260906100050490,6,BIG,2026-09-06 04:04:58
20260906100050491,3,SMALL,2026-09-06 04:05:29
20260906100050492,0,SMALL,2026-09-06 04:05:58
20260906100050493,0,SMALL,2026-09-06 04:06:30
20260906100050494,9,BIG,2026-09-06 04:06:57
20260906100050495,3,SMALL,2026-09-06 04:07:29
20260906100050496,9,BIG,2026-09-06 04:07:59
20260906100050497,4,SMALL,2026-09-06 04:08:29
20260906100050498,7,BIG,2026-09-06 04:09:00
20260906100050499,7,BIG,2026-09-06 04:09:31
20260906100050500,4,SMALL,2026-09-06 04:10:01
20260906100050501,0,SMALL,2026-09-06 04:10:32
20260906100050502,0,SMALL,2026-09-06 04:10:57
20260906100050503,2,SMALL,2026-09-06 04:11:28
20260906100050504,4,SMALL,2026-09-06 04:11:59
20260906100050505,6,BIG,2026-09-06 04:12:30
20260906100050506,1,SMALL,2026-09-06 04:13:01
20260906100050507,9,BIG,2026-09-06 04:13:31
20260906100050508,7,BIG,2026-09-06 04:14:01
20260906100050509,7,BIG,2026-09-06 04:14:28
20260906100050510,8,BIG,2026-09-06 04:14:58
20260906100050511,3,SMALL,2026-09-06 04:15:28
20260906100050512,3,SMALL,2026-09-06 04:15:58
20260906100050513,8,BIG,2026-09-06 04:16:29
20260906100050514,2,SMALL,2026-09-06 04:16:58
20260906100050515,6,BIG,2026-09-06 04:17:28
20260906100050516,0,SMALL,2026-09-06 04:17:57
20260906100050517,0,SMALL,2026-09-06 04:18:31
20260906100050518,0,SMALL,2026-09-06 04:19:01
20260906100050519,7,BIG,2026-09-06 04:19:31
20260906100050520,6,BIG,2026-09-06 04:20:00
20260906100050521,9,BIG,2026-09-06 04:20:30
20260906100050522,2,SMALL,2026-09-06 04:21:03
20260906100050523,3,SMALL,2026-09-06 04:21:28
20260906100050524,0,SMALL,2026-09-06 04:21:58
20260906100050525,4,SMALL,2026-09-06 04:22:28
20260906100050526,1,SMALL,2026-09-06 04:22:57
20260906100050527,6,BIG,2026-09-06 04:23:27
20260906100050528,4,SMALL,2026-09-06 04:24:02
20260906100050529,1,SMALL,2026-09-06 04:24:31
20260906100050530,3,SMALL,2026-09-06 04:25:01
20260906100050531,6,BIG,2026-09-06 04:25:30
20260906100050532,8,BIG,2026-09-06 04:25:58
20260906100050533,3,SMALL,2026-09-06 04:26:28
20260906100050534,0,SMALL,2026-09-06 04:26:58
20260906100050535,6,BIG,2026-09-06 04:27:28
20260906100050536,5,BIG,2026-09-06 04:27:58
20260906100050537,4,SMALL,2026-09-06 04:28:32
20260906100050538,9,BIG,2026-09-06 04:29:01
20260906100050539,5,BIG,2026-09-06 04:29:31
20260906100050540,0,SMALL,2026-09-06 04:30:01
20260906100050541,8,BIG,2026-09-06 04:30:31
20260906100050542,2,SMALL,2026-09-06 04:31:00
20260906100050543,0,SMALL,2026-09-06 04:31:30
20260906100050544,5,BIG,2026-09-06 04:31:59
20260906100050545,2,SMALL,2026-09-06 04:32:29
20260906100050546,9,BIG,2026-09-06 04:32:58
20260906100050547,9,BIG,2026-09-06 04:33:28
20260906100050548,8,BIG,2026-09-06 04:33:58
20260906100050549,4,SMALL,2026-09-06 04:34:28
20260906100050550,5,BIG,2026-09-06 04:34:58
20260906100050551,7,BIG,2026-09-06 04:35:27
20260906100050552,9,BIG,2026-09-06 04:36:01
20260906100050553,3,SMALL,2026-09-06 04:36:31
20260906100050554,4,SMALL,2026-09-06 04:37:00
20260906100050555,4,SMALL,2026-09-06 04:37:31
20260906100050556,7,BIG,2026-09-06 04:38:01
20260906100050557,5,BIG,2026-09-06 04:38:30
20260906100050558,1,SMALL,2026-09-06 04:39:00
20260906100050559,8,BIG,2026-09-06 04:39:31
20260906100050560,3,SMALL,2026-09-06 04:39:58
20260906100050561,9,BIG,2026-09-06 04:40:29
20260906100050562,1,SMALL,2026-09-06 04:40:58
20260906100050563,6,BIG,2026-09-06 04:41:28
20260906100050564,0,SMALL,2026-09-06 04:41:57
20260906100050565,0,SMALL,2026-09-06 04:42:32
20260906100050566,5,BIG,2026-09-06 04:43:01
20260906100050567,5,BIG,2026-09-06 04:43:31
20260906100050568,3,SMALL,2026-09-06 04:44:01
20260906100050569,3,SMALL,2026-09-06 04:44:31
20260906100050570,8,BIG,2026-09-06 04:45:00
20260906100050571,3,SMALL,2026-09-06 04:45:30
20260906100050572,8,BIG,2026-09-06 04:45:59
20260906100050573,5,BIG,2026-09-06 04:46:29
20260906100050574,5,BIG,2026-09-06 04:46:58
20260906100050575,5,BIG,2026-09-06 04:47:28
20260906100050576,1,SMALL,2026-09-06 04:47:57
20260906100050577,1,SMALL,2026-09-06 04:48:31
20260906100050578,3,SMALL,2026-09-06 04:49:00
20260906100050579,0,SMALL,2026-09-06 04:49:30
20260906100050580,2,SMALL,2026-09-06 04:49:59
20260906100050581,4,SMALL,2026-09-06 04:50:29
20260906100050582,2,SMALL,2026-09-06 04:50:58
20260906100050583,2,SMALL,2026-09-06 04:51:27
20260906100050584,0,SMALL,2026-09-06 04:52:02
20260906100050585,1,SMALL,2026-09-06 04:52:31
20260906100050586,2,SMALL,2026-09-06 04:53:00
20260906100050587,7,BIG,2026-09-06 04:53:30
20260906100050588,3,SMALL,2026-09-06 04:53:59
20260906100050589,8,BIG,2026-09-06 04:54:28
20260906100050590,4,SMALL,2026-09-06 04:54:58
20260906100050591,7,BIG,2026-09-06 04:55:27
20260906100050592,8,BIG,2026-09-06 04:56:01
20260906100050593,0,SMALL,2026-09-06 04:56:30
20260906100050594,5,BIG,2026-09-06 04:57:00
20260906100050595,1,SMALL,2026-09-06 04:57:29
20260906100050596,1,SMALL,2026-09-06 04:57:58
20260906100050597,5,BIG,2026-09-06 04:58:27
20260906100050598,1,SMALL,2026-09-06 04:59:01
20260906100050599,4,SMALL,2026-09-06 04:59:31
20260906100050600,8,BIG,2026-09-06 05:00:00
20260906100050601,0,SMALL,2026-09-06 05:00:29
20260906100050602,0,SMALL,2026-09-06 05:00:59
20260906100050603,4,SMALL,2026-09-06 05:01:29
20260906100050604,1,SMALL,2026-09-06 05:01:58
20260906100050605,5,BIG,2026-09-06 05:02:31
20260906100050606,4,SMALL,2026-09-06 05:03:01
20260906100050607,8,BIG,2026-09-06 05:03:30
20260906100050608,6,BIG,2026-09-06 05:03:59
20260906100050609,4,SMALL,2026-09-06 05:04:29
20260906100050610,8,BIG,2026-09-06 05:04:58
20260906100050611,7,BIG,2026-09-06 05:05:28
20260906100050612,0,SMALL,2026-09-06 05:05:58
20260906100050613,8,BIG,2026-09-06 05:06:27
20260906100050614,8,BIG,2026-09-06 05:07:01
20260906100050615,5,BIG,2026-09-06 05:07:31
20260906100050616,4,SMALL,2026-09-06 05:08:00
20260906100050617,6,BIG,2026-09-06 05:08:30
20260906100050618,0,SMALL,2026-09-06 05:08:59
20260906100050619,9,BIG,2026-09-06 05:09:27
20260906100050620,3,SMALL,2026-09-06 05:09:57
20260906100050621,8,BIG,2026-09-06 05:10:31
20260906100050622,7,BIG,2026-09-06 05:11:01
20260906100050623,5,BIG,2026-09-06 05:11:30
20260906100050624,1,SMALL,2026-09-06 05:12:00
20260906100050625,5,BIG,2026-09-06 05:12:29
20260906100050626,6,BIG,2026-09-06 05:12:59
20260906100050627,1,SMALL,2026-09-06 05:13:28
20260906100050628,4,SMALL,2026-09-06 05:13:58
20260906100050629,3,SMALL,2026-09-06 05:14:27
20260906100050630,6,BIG,2026-09-06 05:15:01
20260906100050631,0,SMALL,2026-09-06 05:15:31
20260906100050632,1,SMALL,2026-09-06 05:16:01
20260906100050633,9,BIG,2026-09-06 05:16:30
20260906100050634,4,SMALL,2026-09-06 05:17:00
20260906100050635,2,SMALL,2026-09-06 05:17:28
20260906100050636,2,SMALL,2026-09-06 05:17:58
20260906100050637,4,SMALL,2026-09-06 05:18:28
20260906100050638,2,SMALL,2026-09-06 05:19:02
20260906100050639,7,BIG,2026-09-06 05:19:31
20260906100050640,5,BIG,2026-09-06 05:20:01
20260906100050641,7,BIG,2026-09-06 05:20:31
20260906100050642,5,BIG,2026-09-06 05:21:00
20260906100050643,3,SMALL,2026-09-06 05:21:30
20260906100050644,1,SMALL,2026-09-06 05:22:00
20260906100050645,0,SMALL,2026-09-06 05:22:30
20260906100050646,2,SMALL,2026-09-06 05:23:00
20260906100050647,0,SMALL,2026-09-06 05:23:31
20260906100050648,5,BIG,2026-09-06 05:24:01
20260906100050649,7,BIG,2026-09-06 05:24:31
20260906100050650,1,SMALL,2026-09-06 05:25:01
20260906100050651,9,BIG,2026-09-06 05:25:31
20260906100050652,8,BIG,2026-09-06 05:26:01
20260906100050653,1,SMALL,2026-09-06 05:26:31
20260906100050654,2,SMALL,2026-09-06 05:27:01
20260906100050655,6,BIG,2026-09-06 05:27:31
20260906100050656,3,SMALL,2026-09-06 05:28:01
20260906100050657,8,BIG,2026-09-06 05:28:31
20260906100050658,5,BIG,2026-09-06 05:28:57
20260906100050659,1,SMALL,2026-09-06 05:29:28
20260906100050660,6,BIG,2026-09-06 05:29:59
20260906100050661,6,BIG,2026-09-06 05:30:29
20260906100050662,6,BIG,2026-09-06 05:31:00
20260906100050663,5,BIG,2026-09-06 05:31:31
20260906100050664,6,BIG,2026-09-06 05:31:57
20260906100050665,6,BIG,2026-09-06 05:32:28
20260906100050666,7,BIG,2026-09-06 05:32:58
20260906100050667,1,SMALL,2026-09-06 05:33:32
20260906100050668,7,BIG,2026-09-06 05:34:01
20260906100050669,0,SMALL,2026-09-06 05:34:31
20260906100050670,5,BIG,2026-09-06 05:35:01
20260906100050671,6,BIG,2026-09-06 05:35:27
20260906100050672,2,SMALL,2026-09-06 05:35:58
20260906100050673,1,SMALL,2026-09-06 05:36:32
20260906100050674,2,SMALL,2026-09-06 05:37:01
20260906100050675,9,BIG,2026-09-06 05:37:31
20260906100050676,8,BIG,2026-09-06 05:38:01
20260906100050677,8,BIG,2026-09-06 05:38:31
20260906100050678,5,BIG,2026-09-06 05:39:01
20260906100050679,6,BIG,2026-09-06 05:39:27
20260906100050680,1,SMALL,2026-09-06 05:39:59
20260906100050681,0,SMALL,2026-09-06 05:40:29
20260906100050682,6,BIG,2026-09-06 05:40:59
20260906100050683,5,BIG,2026-09-06 05:41:28
20260906100050684,9,BIG,2026-09-06 05:41:58
20260906100050685,4,SMALL,2026-09-06 05:42:29
20260906100050686,1,SMALL,2026-09-06 05:42:59
20260906100050687,2,SMALL,2026-09-06 05:43:29
20260906100050688,4,SMALL,2026-09-06 05:43:59
20260906100050689,9,BIG,2026-09-06 05:44:30
20260906100050690,4,SMALL,2026-09-06 05:45:00
20260906100050691,8,BIG,2026-09-06 05:45:30
20260906100050692,9,BIG,2026-09-06 05:46:01
20260906100050693,6,BIG,2026-09-06 05:46:27
20260906100050694,6,BIG,2026-09-06 05:46:58
20260906100050695,8,BIG,2026-09-06 05:47:30
20260906100050696,3,SMALL,2026-09-06 05:48:00
20260906100050697,2,SMALL,2026-09-06 05:48:30
20260906100050698,3,SMALL,2026-09-06 05:49:01
20260906100050699,8,BIG,2026-09-06 05:49:31
20260906100050700,8,BIG,2026-09-06 05:50:01
20260906100050701,8,BIG,2026-09-06 05:50:31
20260906100050702,3,SMALL,2026-09-06 05:51:01
20260906100050703,7,BIG,2026-09-06 05:51:31
20260906100050704,9,BIG,2026-09-06 05:52:01
20260906100050705,6,BIG,2026-09-06 05:52:31
20260906100050706,7,BIG,2026-09-06 05:53:01
20260906100050707,6,BIG,2026-09-06 05:53:30
20260906100050708,8,BIG,2026-09-06 05:54:00
20260906100050709,3,SMALL,2026-09-06 05:54:29
20260906100050710,9,BIG,2026-09-06 05:54:59
20260906100050711,7,BIG,2026-09-06 05:55:28
20260906100050712,2,SMALL,2026-09-06 05:55:58
20260906100050713,5,BIG,2026-09-06 05:56:28
20260906100050714,5,BIG,2026-09-06 05:56:58
20260906100050715,4,SMALL,2026-09-06 05:57:28
20260906100050716,3,SMALL,2026-09-06 05:57:58
20260906100050717,8,BIG,2026-09-06 05:58:28
20260906100050718,2,SMALL,2026-09-06 05:58:58
20260906100050719,0,SMALL,2026-09-06 05:59:28
20260906100050720,4,SMALL,2026-09-06 05:59:57
20260906100050721,7,BIG,2026-09-06 06:00:28
20260906100050722,0,SMALL,2026-09-06 06:01:01
20260906100050723,4,SMALL,2026-09-06 06:01:31
20260906100050724,4,SMALL,2026-09-06 06:02:01
20260906100050725,0,SMALL,2026-09-06 06:02:30
20260906100050726,4,SMALL,2026-09-06 06:03:00
20260906100050727,8,BIG,2026-09-06 06:03:30
20260906100050728,4,SMALL,2026-09-06 06:04:00
20260906100050729,2,SMALL,2026-09-06 06:04:29
20260906100050730,7,BIG,2026-09-06 06:04:58
20260906100050731,7,BIG,2026-09-06 06:05:28
20260906100050732,8,BIG,2026-09-06 06:05:58
20260906100050733,8,BIG,2026-09-06 06:06:28
20260906100050734,1,SMALL,2026-09-06 06:06:57
20260906100050735,4,SMALL,2026-09-06 06:07:32
20260906100050736,6,BIG,2026-09-06 06:07:57
20260906100050737,9,BIG,2026-09-06 06:08:27
20260906100050738,2,SMALL,2026-09-06 06:09:02
20260906100050739,0,SMALL,2026-09-06 06:09:31
20260906100050740,7,BIG,2026-09-06 06:10:02
20260906100050741,0,SMALL,2026-09-06 06:10:31
20260906100050742,6,BIG,2026-09-06 06:11:01
20260906100050743,3,SMALL,2026-09-06 06:11:31
20260906100050744,8,BIG,2026-09-06 06:11:57
20260906100050745,6,BIG,2026-09-06 06:12:27
20260906100050746,0,SMALL,2026-09-06 06:13:02
20260906100050747,1,SMALL,2026-09-06 06:13:31
20260906100050748,5,BIG,2026-09-06 06:14:02
20260906100050749,3,SMALL,2026-09-06 06:14:32
20260906100050750,4,SMALL,2026-09-06 06:15:02
20260906100050751,5,BIG,2026-09-06 06:15:27
20260906100050752,8,BIG,2026-09-06 06:15:57
20260906100050753,6,BIG,2026-09-06 06:16:32
20260906100050754,2,SMALL,2026-09-06 06:16:58
20260906100050755,6,BIG,2026-09-06 06:17:31
20260906100050756,4,SMALL,2026-09-06 06:18:01
20260906100050757,8,BIG,2026-09-06 06:18:31
20260906100050758,8,BIG,2026-09-06 06:19:00
20260906100050759,7,BIG,2026-09-06 06:19:30
20260906100050760,3,SMALL,2026-09-06 06:20:00
20260906100050761,8,BIG,2026-09-06 06:20:30
20260906100050762,3,SMALL,2026-09-06 06:21:00
20260906100050763,0,SMALL,2026-09-06 06:21:30
20260906100050764,7,BIG,2026-09-06 06:22:00
20260906100050765,8,BIG,2026-09-06 06:22:30
20260906100050766,5,BIG,2026-09-06 06:23:00
20260906100050767,4,SMALL,2026-09-06 06:23:30
20260906100050768,5,BIG,2026-09-06 06:24:00
20260906100050769,3,SMALL,2026-09-06 06:24:30
20260906100050770,3,SMALL,2026-09-06 06:25:01
20260906100050771,0,SMALL,2026-09-06 06:25:30
20260906100050772,3,SMALL,2026-09-06 06:26:00
20260906100050773,7,BIG,2026-09-06 06:26:30
20260906100050774,7,BIG,2026-09-06 06:27:01
20260906100050775,4,SMALL,2026-09-06 06:27:31
20260906100050776,4,SMALL,2026-09-06 06:28:01
20260906100050777,6,BIG,2026-09-06 06:28:31
20260906100050778,6,BIG,2026-09-06 06:29:01
20260906100050779,3,SMALL,2026-09-06 06:29:31
20260906100050780,2,SMALL,2026-09-06 06:30:01
20260906100050781,8,BIG,2026-09-06 06:30:32
20260906100050782,5,BIG,2026-09-06 06:31:02
20260906100050783,1,SMALL,2026-09-06 06:31:27
